matchID,season,battingTeam,bowlingTeam,innings,firstBatter,secondBatter,partnership,totalBallsFaced,fours,sixes,wicket,firstBatterRuns,firstBatterBallsFaced,firstBatterFours,firstBatterSixes,secondBatterRuns,secondBatterBallsFaced,secondBatterFours,secondBatterSixes
6480bba10e78f50f124b406a,2015,,,1,KD Karthik,V Kohli,28,26,2,1,1,10,11,1,0,17,15,1,1
6480bba35038a60ea566794a,2016,,,2,DA Warner,Yuvraj Singh,28,25,3,1,1,20,12,2,1,8,13,1,0
6480bb9a1a3ab2ab8297871d,2007/08,,,1,A Symonds,AS Yadav,28,12,5,0,1,9,3,2,0,16,9,3,0
6480bb96f8379d02d3435ceb,2020/21,,,2,MS Dhoni,SM Curran,28,20,2,1,1,10,10,1,0,17,10,1,1
6480bba01a3f8444c7a33ba6,2014,,,1,DS Kulkarni,R Bhatia,28,25,1,1,1,10,13,0,0,17,12,1,1
6480bb9fe8f5df13fc8d1bc3,2012,,,1,DB Das,LR Shukla,28,13,2,2,1,17,7,2,1,9,6,0,1
6480bb9e34659755628e7471,2012,,,1,JD Ryder,SC Ganguly,28,24,3,0,1,7,6,0,0,20,18,3,0
6480bb97372fc5d5ef4c436a,2021,,,1,CR Woakes,TK Curran,28,21,3,0,1,13,9,2,0,15,12,1,0
6480bb976344f6d667dfd965,2021,,,1,R Ashwin,RR Pant,28,22,3,0,1,9,8,1,0,18,14,2,0
6480bba2f36e449a59f4a812,2015,,,1,KM Jadhav,MA Agarwal,28,34,2,0,1,18,18,2,0,9,16,0,0
6480bba1af9481df8b4f9f0f,2015,,,1,MK Pandey,SA Yadav,28,17,5,0,1,17,8,3,0,11,9,2,0
6480bba3fc9599eca1b87a77,2016,,,2,BB McCullum,RA Jadeja,28,19,4,1,1,9,8,2,0,18,11,2,1
6480bba0da054e3d917f71fb,2013,,,2,DJ Bravo,RA Jadeja,28,16,4,0,0,23,11,4,0,4,5,0,0
6480bb9d29051b8e40c07d52,2011,,,2,BJ Hodge,RA Jadeja,28,11,3,2,0,11,7,2,0,17,4,1,2
6480bb95a09b947e0837a38a,2019,,,2,Q de Kock,SD Lad,28,22,3,1,1,13,9,2,0,15,13,1,1
6480bba0f401cc6b6bc6ed10,2013,,,2,DJG Sammy,S Dhawan,28,28,1,1,1,14,16,0,1,13,12,1,0
6480bb95430629e254bbc4fd,2018,,,2,CA Lynn,Shubman Gill,28,17,5,0,1,17,13,4,0,7,4,1,0
6480bba2f39653e2f61baca2,2015,,,2,KM Jadhav,Yuvraj Singh,28,28,2,1,1,15,13,0,1,13,15,2,0
6480bb95833c06e6c5119173,2019,,,2,CA Lynn,SP Narine,28,12,4,0,1,11,4,2,0,10,8,2,0
6480bba11eff9b230a172302,2014,,,1,G Gambhir,JH Kallis,28,32,2,0,1,14,15,1,0,13,17,1,0
6480bb9a51ee1ef33a5b2dbb,2007/08,,,1,JR Hopes,SE Marsh,28,23,5,0,1,18,12,4,0,9,11,1,0
6480bb95a09b947e0837a38a,2019,,,2,Q de Kock,SA Yadav,28,24,4,0,1,7,9,0,0,21,15,4,0
6480bb97b945155c90dccd3d,2021,,,2,F du Plessis,MM Ali,28,19,3,1,1,10,8,1,0,18,11,2,1
6480bba1de7febd9f1f0138e,2014,,,1,MS Dhoni,RA Jadeja,28,13,0,2,0,17,7,0,1,11,6,0,1
6480bb9d93cca4d1a7635fba,2011,,,1,SS Tiwary,TM Dilshan,28,15,3,1,0,16,10,3,0,11,5,0,1
6480bb9c8cbb5dec60b7d50a,2009/10,,,2,RG Sharma,TL Suman,28,26,1,1,1,18,11,1,1,9,15,0,0
6480bba1af51ddc81185931d,2014,,,2,F du Plessis,SK Raina,28,31,3,0,1,10,13,1,0,18,18,2,0
6480bba141bcb000fa6fe2a4,2015,,,1,AM Rahane,SV Samson,28,28,4,0,1,10,12,1,0,17,16,3,0
6480bba2c56d0ef7222ee3b8,2015,,,1,KD Karthik,SN Khan,28,16,4,0,1,9,7,1,0,17,9,3,0
6480bb942efd740a6ffc47df,2017,,,1,KA Pollard,RG Sharma,28,22,3,0,1,17,13,2,0,10,9,1,0
6480bb9a07d46704efe103ef,2007/08,,,1,DB Ravi Teja,Y Venugopal Rao,28,15,2,2,1,7,7,1,0,20,8,1,2
6480bb96f8379d02d3435ceb,2020/21,,,2,KM Jadhav,RA Jadeja,28,17,4,1,0,7,9,1,0,21,8,3,1
6480bb9834c7569d5fa64353,2022,,,2,JC Buttler,R Ashwin,28,19,3,2,1,20,11,3,1,8,8,0,1
6480bb9d69cb9046a72d8fbe,2009/10,,,2,A Symonds,B Sumanth,28,19,3,0,1,12,9,2,0,10,10,1,0
6480bba0b5eabeb0a150b93f,2013,,,2,AJ Finch,Yuvraj Singh,28,24,5,0,1,18,15,4,0,10,9,1,0
6480bb96e2809aa0bc35c7e9,2019,,,1,HH Pandya,Q de Kock,28,19,2,1,1,18,10,1,1,10,9,1,0
6480bb9a3d3f26063faa9f71,2007/08,,,2,MV Boucher,P Kumar,28,11,4,1,0,24,9,3,1,4,2,1,0
6480bb9ed74d222a3da56dfa,2012,,,1,HV Patel,R Vinay Kumar,28,22,1,1,1,10,9,1,0,14,13,0,1
6480bba26ca6ec72ba377236,2016,,,1,DA Warner,S Dhawan,28,22,4,0,1,16,11,2,0,11,11,2,0
6480bba0f401cc6b6bc6ed10,2013,,,2,DJG Sammy,NLTC Perera,28,10,1,3,1,15,5,0,2,11,5,1,1
6480bb9cc5312f3d7cfb650e,2009/10,,,2,JH Kallis,MK Pandey,28,26,3,0,1,9,10,1,0,18,16,2,0
6480bb9e502d7987de08e5d5,2012,,,1,MK Pandey,SC Ganguly,28,17,2,2,1,13,11,1,1,12,6,1,1
6480bb9aa030c8ebcbcc19c9,2007/08,,,1,SM Pollock,ST Jayasuriya,28,31,3,0,1,14,20,1,0,14,11,2,0
6480bb9b46b4360184dc19f3,2007/08,,,1,SB Bangar,Y Venugopal Rao,28,14,1,3,1,2,4,0,0,26,10,1,3
6480bb976344f6d667dfd965,2021,,,2,Shubman Gill,VR Iyer,28,27,2,1,1,13,12,0,1,14,15,2,0
6480bb9f022f0e8cd6e9cdeb,2012,,,1,UBT Chand,Y Venugopal Rao,28,16,4,1,1,17,9,2,1,11,7,2,0
6480bba1743abcb135a6a4c7,2015,,,1,AR Patel,DA Miller,28,27,3,1,1,4,6,0,0,23,21,3,1
6480bba23b270561e8026bd2,2015,,,1,KL Rahul,MC Henriques,28,23,3,0,1,19,16,2,0,6,7,1,0
6480bb9aded509be64de3bfb,2007/08,,,2,LR Shukla,Mohammad Hafeez,28,31,2,0,1,15,15,1,0,12,16,1,0
6480bb97aabcd4374e076d04,2021,,,2,F du Plessis,MM Ali,28,27,2,0,1,11,10,0,0,17,17,2,0
6480bb96c3293977af83acbf,2019,,,2,PP Shaw,S Dhawan,28,19,3,0,1,8,7,1,0,16,12,2,0
6480bb9e28b7a946a6921fa6,2011,,,1,AB de Villiers,SS Tiwary,28,23,0,1,0,18,11,0,1,8,12,0,0
6480bb9c1e676472f4841aa9,2009/10,,,1,JH Kallis,MK Pandey,28,29,5,0,1,19,17,4,0,8,12,1,0
6480bba286cca051953c976a,2015,,,1,MS Dhoni,SK Raina,28,19,3,1,1,12,10,0,1,14,9,3,0
6480bb950ddd55d8aed7d015,2019,,,1,RA Tripathi,SPD Smith,28,23,2,0,1,6,8,0,0,19,15,2,0
6480bb98de3641699db2c5a1,2021,,,1,F du Plessis,RD Gaikwad,28,16,3,0,1,10,8,2,0,7,8,1,0
6480bb983ad1bab18d1d8774,2022,,,1,CV Varun,UT Yadav,27,26,4,1,1,10,16,2,0,17,10,2,1
6480bb9abfe839459b1a28f6,2007/08,,,1,HH Gibbs,VVS Laxman,27,22,3,0,1,7,9,0,0,18,13,3,0
6480bb982f070b023b901b3e,2021,,,2,RR Pant,SS Iyer,27,25,3,0,1,19,19,3,0,7,6,0,0
6480bb9d1f9a3cf1fa86e11c,2011,,,2,SS Tiwary,V Kohli,27,27,2,0,1,7,10,0,0,19,17,2,0
6480bb9cb881721acc1bab60,2009,,,2,BB McCullum,SC Ganguly,27,27,2,1,1,20,18,1,1,5,9,1,0
6480bb9eb2690fb1ed356b42,2011,,,1,SR Tendulkar,TL Suman,27,25,1,2,1,10,12,1,0,14,13,0,2
6480bb9eb35365cccf73d55c,2011,,,1,CJ Ferguson,SC Ganguly,27,30,2,0,1,16,16,2,0,9,14,0,0
6480bb991a4f7e5f59dd1afc,2023,,,1,H Klaasen,HC Brook,27,11,3,1,0,16,6,2,1,10,5,1,0
6480bb9e713e850d3dd0cba9,2012,,,1,AL Menaria,OA Shah,27,15,4,1,1,10,8,2,0,17,7,2,1
6480bb9a596c087c0396ec2e,2007/08,,,1,AM Nayar,SM Pollock,27,12,2,2,1,10,5,0,1,17,7,2,1
6480bb9ee4565d108b29626f,2012,,,1,MEK Hussey,SK Raina,27,20,2,1,1,16,13,2,0,10,7,0,1
6480bba0404171e13faa181e,2013,,,1,G Gambhir,YK Pathan,27,8,3,2,1,6,2,0,1,19,6,3,1
6480bb9f00ef088221497043,2013,,,1,DB Das,MK Tiwary,27,28,0,2,1,19,15,0,2,8,13,0,0
6480bba0c3cc8c51bc6c1c3a,2013,,,1,R Dravid,SV Samson,27,23,4,0,1,3,7,0,0,22,16,4,0
6480bb960d5042aa46b7776b,2020/21,,,1,Q de Kock,SA Yadav,27,13,3,2,1,17,5,1,2,10,8,2,0
6480bb9a0474602f26069e45,2007/08,,,2,S Badrinath,SK Raina,27,18,5,0,1,15,14,3,0,11,4,2,0
6480bb97fb920d483d0da2af,2020/21,,,2,KL Rahul,N Pooran,27,14,1,3,1,0,4,0,0,25,10,1,3
6480bba01a3f8444c7a33ba6,2014,,,1,AM Rahane,SV Samson,27,23,1,2,1,11,10,1,0,16,13,0,2
6480bb99f649ea7a6d79892f,2023,,,2,HC Brook,MA Agarwal,27,23,6,0,1,13,14,3,0,14,9,3,0
6480bba2f05e90a9005771d2,2015,,,2,DJ Bravo,P Negi,27,22,2,1,1,12,11,1,0,15,11,1,1
6480bba2aecb4103bab63c15,2016,,,1,MS Dhoni,R Bhatia,27,11,2,1,0,22,10,2,1,1,1,0,0
6480bb977453ebef15f59e25,2021,,,1,AD Russell,KD Karthik,27,20,1,2,1,13,10,0,1,14,10,1,1
6480bb993e61058e682e2ff4,2023,,,1,B Sai Sudharsan,Shubman Gill,27,27,3,0,1,20,19,2,0,6,8,1,0
6480bb9c121ee402b7b2eda6,2009,,,1,LRPL Taylor,MK Pandey,27,16,4,1,1,1,4,0,0,26,12,4,1
6480bb995193664eda3e9e10,2022,,,1,AM Rahane,N Rana,27,28,3,0,1,16,14,2,0,10,14,1,0
6480bb9d5d93b08a19c16313,2009/10,,,2,AD Mathews,LR Shukla,27,15,0,2,1,4,5,0,0,17,10,0,2
6480bba140ee53a14fe06e0d,2014,,,2,DR Smith,SK Raina,27,20,3,0,1,6,9,0,0,19,11,3,0
6480bb98a95cb1650c81c926,2022,,,2,F du Plessis,RM Patidar,27,28,3,1,1,23,21,3,1,2,7,0,0
6480bb9eb35365cccf73d55c,2011,,,1,RV Uthappa,SC Ganguly,27,23,1,1,1,11,15,1,0,9,8,0,1
6480bba01a3f8444c7a33ba6,2014,,,2,M Manhas,RA Jadeja,27,22,2,0,1,10,10,1,0,12,12,1,0
6480bb9fd9db46138a9bb209,2013,,,2,AB de Villiers,KB Arun Karthik,27,13,2,1,1,22,8,2,1,5,5,0,0
6480bb9eee740f701b0ee154,2011,,,1,M Vijay,S Badrinath,27,29,3,0,1,13,14,1,0,14,15,2,0
6480bb975156c246a0ee40b1,2021,,,1,KD Karthik,Shakib Al Hasan,27,14,2,1,1,22,9,2,1,3,5,0,0
6480bb9fd26b695cee9d8761,2013,,,1,AJ Finch,Yuvraj Singh,27,30,1,1,1,14,16,1,0,12,14,0,1
6480bb9e1d754facf4fad618,2012,,,2,MK Pandey,SC Ganguly,27,15,3,1,1,13,6,0,1,14,9,3,0
6480bb98bd3ca4df44cf9d8f,2022,,,2,RR Pant,SN Thakur,27,9,1,3,1,19,7,1,2,7,2,0,1
6480bb9affc08d6384ac3992,2023,,,1,Abhishek Sharma,RA Tripathi,27,25,4,1,1,11,14,2,0,15,11,2,1
6480bb984f0f3dc0df6d4531,2022,,,2,B Sai Sudharsan,HH Pandya,27,18,3,1,1,14,11,1,1,12,7,2,0
6480bba11a59d64bb4aa66f4,2014,,,2,BJ Hodge,JP Faulkner,27,10,2,2,1,24,8,2,2,3,2,0,0
6480bb9e8dfd9ba30b93cbd8,2012,,,2,DJ Bravo,RA Jadeja,27,15,2,1,1,4,4,0,0,22,11,2,1
6480bb9bc74c35e494cec477,2007/08,,,2,AC Gilchrist,SB Styris,27,26,1,1,1,14,15,1,0,13,11,0,1
6480bb9d038ed22e46cbeccb,2011,,,1,A Mishra,DW Steyn,27,20,3,0,1,17,11,3,0,4,9,0,0
6480bb9a1032ce724214f6dd,2007/08,,,2,KD Karthik,Shoaib Malik,27,23,3,0,1,20,15,3,0,6,8,0,0
6480bba07fa24b891b818984,2013,,,2,AP Tare,AT Rayudu,27,20,2,2,1,22,12,2,2,5,8,0,0
6480bb9f895e5780080c8059,2012,,,2,DA Warner,Y Venugopal Rao,27,23,4,0,1,21,14,4,0,5,9,0,0
6480bb963c729ccbcb9446f8,2020/21,,,2,DA Warner,V Shankar,27,23,1,0,1,15,13,1,0,7,10,0,0
6480bb984a44a355b856fd1a,2022,,,1,SS Prabhudessai,Shahbaz Ahmed,27,25,2,0,1,14,15,1,0,5,10,1,0
6480bb9b17739118ee6c3bd0,2007/08,,,2,M Kaif,SR Watson,27,24,2,1,1,5,9,0,0,19,15,2,1
6480bba0bc196f7168b3d989,2013,,,1,MEK Hussey,WP Saha,27,23,2,1,1,9,5,1,0,18,18,1,1
6480bb9c37b72d7a51019794,2009/10,,,2,AA Jhunjhunwala,SR Watson,27,16,1,1,1,11,8,1,0,14,8,0,1
6480bb9bcf9df9e7ae0416ba,2009,,,2,GC Smith,NV Ojha,27,34,4,0,1,20,22,4,0,7,12,0,0
6480bb94ee669473878c11c2,2017,,,1,CR Woakes,SA Yadav,27,30,4,0,1,18,21,3,0,9,9,1,0
6480bb9d80536875f41bc605,2011,,,2,RG Sharma,TL Suman,27,20,1,2,1,7,12,0,0,20,8,1,2
6480bb969d80bbba2884b855,2020/21,,,2,Abhishek Sharma,JO Holder,27,10,1,3,1,6,2,0,1,19,8,1,2
6480bb9c4934a2adde9d76ce,2009/10,,,1,R Sathish,SR Tendulkar,27,16,3,0,0,21,11,3,0,6,5,0,0
6480bb9866dd8ba9b48863c2,2022,,,2,A Badoni,MP Stoinis,27,18,2,1,1,9,10,1,0,16,8,1,1
6480bb97af05ebd5c4f575c4,2021,,,1,Ishan Kishan,Q de Kock,27,32,1,0,1,8,14,0,0,17,18,1,0
6480bb97b97c36ac8be3582f,2021,,,1,GJ Maxwell,KA Jamieson,27,15,5,0,1,14,6,3,0,12,9,2,0
6480bba3caa5150f2db7a1dc,2016,,,2,AJ Finch,RA Jadeja,27,24,2,0,1,9,11,0,0,18,13,2,0
6480bb9b0b09749af4aa32dd,2009,,,1,DPMD Jayawardene,PP Chawla,27,16,2,1,0,21,10,2,1,3,6,0,0
6480bb9ab49fc97bbb30576f,2023,,,2,R Tewatia,Shubman Gill,27,10,0,3,0,4,5,0,0,19,5,0,3
6480bb99d43295fa2d82c9dc,2023,,,2,AR Patel,MK Pandey,27,21,3,0,1,21,14,3,0,5,7,0,0
6480bba35038a60ea566794a,2016,,,2,DA Warner,MC Henriques,27,18,5,0,1,15,12,3,0,11,6,2,0
6480bb98de3641699db2c5a1,2021,,,2,S Dhawan,SS Iyer,27,20,2,2,1,25,13,2,2,2,7,0,0
6480bb9a807eb5f39489408a,2023,,,2,AR Patel,RV Patel,27,20,2,1,1,21,12,2,1,4,8,0,0
6480bb9d91920239b62f48ad,2009/10,,,1,KP Pietersen,R Dravid,27,20,3,0,1,10,9,1,0,16,11,2,0
6480bb9b69f390d624466843,2007/08,,,1,LR Shukla,WP Saha,27,16,2,0,0,9,7,1,0,15,9,1,0
6480bb99efa58b95852be382,2023,,,2,Shubman Gill,V Shankar,27,17,2,1,1,12,5,1,1,13,12,1,0
6480bb9a58bc8710c38f4c1c,2023,,,2,C Green,TH David,27,15,0,2,0,4,6,0,0,17,9,0,2
6480bb94ca3c1b1eac5e8dd3,2018,,,2,AT Rayudu,SR Watson,27,22,3,1,1,11,8,2,0,16,14,1,1
6480bb946efcc4cd9aa80399,2018,,,1,Mandeep Singh,SN Khan,27,22,3,0,1,20,12,3,0,6,10,0,0
6480bb9d6919e7181371271f,2011,,,2,AM Nayar,Sunny Singh,27,15,5,0,1,10,9,2,0,12,6,3,0
6480bb932d6ccb8870dcd72d,2017,,,1,HM Amla,M Vohra,27,17,3,1,1,11,8,2,0,14,9,1,1
6480bba2563745309ee2bdfb,2016,,,2,DA Miller,M Vijay,27,26,2,0,1,13,14,1,0,13,12,1,0
6480bba0c1c8569f19cc70f0,2013,,,2,RV Uthappa,Yuvraj Singh,27,19,3,1,1,12,8,2,0,15,11,1,1
6480bb9552e25b3867e5c38a,2019,,,2,KM Jadhav,SK Raina,27,22,3,2,1,10,9,1,1,16,13,2,1
6480bba234aac105851964b1,2015,,,1,MS Dhoni,P Negi,27,14,1,1,1,11,8,1,0,12,6,0,1
6480bba0f858e6c12b25d8c3,2014,,,2,GJ Bailey,V Sehwag,27,24,3,0,1,11,15,1,0,16,9,2,0
6480bb9506d56930505d45ae,2019,,,2,CA Ingram,SS Iyer,27,20,4,0,1,19,9,4,0,6,11,0,0
6480bb9341152e168005ccc9,2017,,,1,AB de Villiers,V Kohli,27,22,3,1,1,13,11,1,1,14,11,2,0
6480bba107ba9f7f041862c1,2014,,,2,RV Uthappa,SA Yadav,27,25,2,0,1,17,12,2,0,8,13,0,0
6480bb950c59218964b27cc0,2018,,,1,JC Buttler,K Gowtham,27,17,3,1,1,18,11,3,0,8,6,0,1
6480bb9ddfb0f2f6f8e813e5,2011,,,1,BJ Hodge,RA Jadeja,27,21,3,0,1,13,11,1,0,14,10,2,0
6480bb9ee0795047740de5a7,2011,,,1,R Dravid,SR Watson,27,22,2,0,1,20,16,2,0,5,6,0,0
6480bba210201df0f7975000,2016,,,1,JC Buttler,RG Sharma,27,16,3,1,1,9,6,1,0,18,10,2,1
6480bb9480627b50308b7903,2017,,,1,Ishan Kishan,RA Jadeja,27,18,2,1,1,6,4,1,0,20,14,1,1
6480bb95f37ebb69ffb216e0,2019,,,2,PP Shaw,S Dhawan,27,16,4,1,1,11,8,2,0,16,8,2,1
6480bb9b52b93b56f5a16e52,2007/08,,,1,KD Karthik,TM Dilshan,27,21,4,0,1,10,12,1,0,15,9,3,0
6480bb9e21655ee16a96b2c3,2012,,,1,AB de Villiers,V Kohli,27,22,2,0,1,6,9,0,0,18,13,2,0
6480bb9d918bd358d046889d,2011,,,1,JR Hopes,NV Ojha,27,19,1,2,1,10,9,1,0,16,10,0,2
6480bba3ebbd8e4867dfa673,2016,,,1,CR Brathwaite,JP Duminy,27,13,1,3,1,20,8,0,3,7,5,1,0
6480bba1b8e3071cc513602a,2014,,,1,KK Nair,SV Samson,27,21,4,1,1,12,9,3,0,14,12,1,1
6480bb9814efd9a91e8c911f,2021,,,2,JD Unadkat,R Tewatia,27,14,4,1,1,6,5,1,0,21,9,3,1
6480bb981f136a7564719d7f,2022,,,1,Arshdeep Singh,RD Chahar,27,13,3,1,0,10,5,1,0,17,8,2,1
6480bb9ce93a7b4315d8fa30,2009,,,2,AB de Villiers,KD Karthik,27,19,4,0,1,18,10,3,0,8,9,1,0
6480bb9d038ed22e46cbeccb,2011,,,1,KC Sangakkara,S Dhawan,27,23,4,0,1,11,9,1,0,16,14,3,0
6480bb9e59fe7a0f48b7f9b9,2012,,,1,IK Pathan,V Sehwag,27,17,1,1,1,15,11,0,1,9,6,1,0
6480bb9b95eac8df5d0180b0,2007/08,,,2,JR Hopes,Yuvraj Singh,27,11,1,3,1,3,3,0,0,23,8,1,3
6480bb9516b0dbc1972e5c3c,2018,,,1,CA Lynn,KD Karthik,27,26,4,0,1,11,14,1,0,16,12,3,0
6480bb9c58b62383739c022e,2009,,,1,AM Nayar,SR Tendulkar,27,14,3,0,1,6,6,0,0,16,8,3,0
6480bb94351a8b10e20d14d9,2017,,,2,KD Karthik,RA Jadeja,27,12,2,1,0,18,6,2,1,7,6,0,0
6480bb98bd3ca4df44cf9d8f,2022,,,1,GJ Maxwell,V Kohli,27,23,5,0,1,19,12,4,0,8,11,1,0
6480bb96ec01f8fb3504bc36,2020/21,,,1,JC Buttler,SPD Smith,27,16,4,1,1,22,11,3,1,5,5,1,0
6480bba255079696d5cfa453,2015,,,1,AB de Villiers,SN Khan,27,14,3,1,0,15,7,2,1,11,7,1,0
6480bb9822eeb0c1c117f221,2021,,,1,AR Patel,PP Shaw,27,25,3,0,1,10,11,1,0,17,14,2,0
6480bb9894cc2d00f057a1f1,2021,,,1,SO Hetmyer,SS Iyer,27,20,0,2,1,17,10,0,2,7,10,0,0
6480bba3d3dc891a3092643e,2016,,,2,DA Miller,Gurkeerat Singh,27,11,1,3,1,3,3,0,0,24,8,1,3
6480bb96b56e8d513b451da1,2020/21,,,1,Kuldeep Yadav,LH Ferguson,27,26,2,0,1,8,10,1,0,19,16,1,0
6480bb9dfa7d0510ae3a7b40,2011,,,2,CL White,DT Christian,27,24,1,1,1,18,13,1,1,8,11,0,0
6480bb945460b25d997060fb,2018,,,1,CA Lynn,N Rana,27,20,1,2,1,5,7,0,0,22,13,1,2
6480bba22daffa649f339a05,2016,,,1,DJ Bravo,SK Raina,27,18,4,0,1,13,6,3,0,13,12,1,0
6480bb9cd0eb4289b2222e37,2009/10,,,2,MJ Lumb,NV Ojha,27,31,2,0,1,8,13,1,0,16,18,1,0
6480bb94b9d954a885cc531b,2017,,,2,MS Dhoni,SPD Smith,27,27,1,1,1,10,13,1,0,16,14,0,1
6480bb9a21e416835389fd53,2023,,,1,DP Conway,RA Jadeja,27,18,3,0,1,15,8,3,0,12,10,0,0
6480bba26ca6ec72ba377236,2016,,,2,KM Jadhav,Parvez Rasool,27,17,1,2,1,16,8,0,2,10,9,1,0
6480bb9e28b7a946a6921fa6,2011,,,2,RG Sharma,SR Tendulkar,27,17,4,0,1,4,6,0,0,22,11,4,0
6480bba19052ba503c5f7c27,2015,,,2,AM Rahane,STR Binny,27,24,3,0,1,17,13,3,0,10,11,0,0
6480bb990942cd416cf5f447,2022,,,1,HH Pandya,Shubman Gill,27,29,2,0,1,11,13,0,0,16,16,2,0
6480bb980b5b26e8c4335a4b,2022,,,1,LS Livingstone,S Dhawan,27,11,2,2,1,19,7,1,2,7,4,1,0
6480bb99409885bcc7b67109,2023,,,2,AM Rahane,RD Gaikwad,27,20,2,0,1,14,11,0,0,13,9,2,0
6480bb9b52b93b56f5a16e52,2007/08,,,2,SR Watson,YK Pathan,27,14,2,2,1,8,5,1,0,18,9,1,2
6480bba3caa5150f2db7a1dc,2016,,,1,DJ Hooda,S Dhawan,27,20,3,0,1,18,12,2,0,7,8,1,0
6480bba00be5cdbaf6648462,2013,,,2,M Vijay,MS Dhoni,27,13,2,2,1,21,10,1,2,6,3,1,0
6480bb9ee7a29c9b96ed61e5,2011,,,2,JP Duminy,S Dhawan,27,17,3,1,1,12,10,0,1,15,7,3,0
6480bb99bb362e3714226928,2022,,,1,JDS Neesham,R Parag,27,21,2,1,1,13,11,2,0,14,10,0,1
6480bba177ab201442a0e3c8,2015,,,1,AB de Villiers,SA Abbott,27,14,3,1,1,10,6,2,0,14,8,1,1
6480bb9ed74d222a3da56dfa,2012,,,1,DL Vettori,SS Tiwary,27,16,3,1,1,20,12,3,1,5,4,0,0
6480bba2db1e2def1b597ed3,2015,,,2,DA Miller,GJ Bailey,27,27,4,0,1,7,11,1,0,18,16,3,0
6480bba3412663673a969a24,2016,,,2,AM Rahane,NLTC Perera,27,14,2,2,1,13,6,1,1,14,8,1,1
6480bba26c6e47258e0c7d24,2015,,,2,JP Duminy,Yuvraj Singh,27,15,0,3,1,16,8,0,2,11,7,0,1
6480bb9ca21b98f1be8254e2,2009/10,,,2,JH Kallis,KP Pietersen,27,35,0,1,1,10,16,0,0,16,19,0,1
6480bb96c3293977af83acbf,2019,,,1,R Parag,S Gopal,27,36,2,0,1,15,22,2,0,12,14,0,0
6480bb9894cc2d00f057a1f1,2021,,,2,N Rana,Shubman Gill,27,22,0,2,1,13,12,0,1,14,10,0,1
6480bb99773871f8e2ddc4b1,2022,,,2,LS Livingstone,PN Mankad,27,7,3,2,0,22,6,2,2,4,1,1,0
6480bb95b1f28cf5bcf5e167,2018,,,2,F du Plessis,SN Thakur,27,8,4,1,0,11,3,1,1,15,5,3,0
6480bb94ce8e0a620532955b,2018,,,1,AT Rayudu,SR Watson,27,16,4,0,1,13,9,2,0,12,7,2,0
6480bba133267f04941acf7d,2014,,,1,NV Ojha,S Dhawan,27,25,4,0,1,9,12,1,0,15,13,3,0
6480bb958f737f809dfb65e1,2019,,,2,MK Pandey,V Shankar,27,30,1,0,1,10,13,0,0,15,17,1,0
6480bb9cafc843037dc1e863,2009,,,1,A Kumble,MV Boucher,27,16,2,1,0,7,6,1,0,19,10,1,1
6480bb9c21492b9a562c6f46,2009/10,,,2,BJ Hodge,SC Ganguly,27,21,3,0,1,9,8,1,0,17,13,2,0
6480bb97220be892fbfc2a36,2021,,,1,HH Pandya,RG Sharma,27,25,2,1,1,11,15,1,0,16,10,1,1
6480bba2704d23da78c3eb15,2016,,,1,AD Russell,YK Pathan,27,19,1,1,1,16,10,1,1,8,9,0,0
6480bb961ee814aee7b674ac,2020/21,,,1,K Rabada,MP Stoinis,27,6,3,2,1,0,0,0,0,25,6,3,2
6480bb99537b54b870dc74d1,2023,,,1,MW Short,PBB Rajapaksa,27,20,2,1,1,18,14,2,1,5,6,0,0
6480bb9c9e328ac30bcaf6b0,2009/10,,,1,M Vijay,ML Hayden,27,24,3,0,1,14,17,2,0,6,7,1,0
6480bb96fb897a6ff486ffe4,2020/21,,,1,AT Rayudu,SM Curran,27,27,2,1,1,12,14,2,0,14,13,0,1
6480bb9a7194d8b20952afae,2007/08,,,2,JH Kallis,MV Boucher,27,21,3,0,1,13,9,2,0,13,12,1,0
6480bb95945c5e5dc4d8c7d6,2019,,,2,MM Ali,PA Patel,27,20,3,1,1,13,7,1,1,14,13,2,0
6480bb9561509a2f4f139254,2019,,,1,HH Pandya,Q de Kock,27,13,2,1,1,11,5,0,1,15,8,2,0
6480bb99ed38bcb4025b8d86,2023,,,2,Akash Deep,DJ Willey,27,19,3,1,1,17,8,2,1,10,11,1,0
6480bb9574ca455ec008e942,2018,,,2,PP Chawla,Shubman Gill,27,21,2,1,1,12,12,0,1,14,9,2,0
6480bb977f55a1c473670850,2021,,,1,E Lewis,YBK Jaiswal,27,22,4,1,1,14,13,1,1,12,9,3,0
6480bba22daffa649f339a05,2016,,,2,AM Rahane,F du Plessis,27,23,5,0,1,21,17,4,0,6,6,1,0
6480bb98960cf9374ee9420d,2022,,,1,KL Rahul,Q de Kock,27,24,3,1,1,17,15,3,0,10,9,0,1
6480bb9abfe839459b1a28f6,2007/08,,,1,AC Gilchrist,VVS Laxman,27,20,4,0,1,6,6,0,0,21,14,4,0
6480bba2965d1d15aa6f723e,2016,,,1,CH Morris,P Negi,27,17,3,0,0,23,13,3,0,3,4,0,0
6480bb9a0a8baa96f94e8db9,2023,,,2,K Gowtham,MP Stoinis,27,22,1,2,1,22,12,1,2,5,10,0,0
6480bba17bce347084729c56,2015,,,2,GJ Bailey,MG Johnson,27,17,2,1,0,22,10,2,1,3,7,0,0
